chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,isMoA,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget,proteinClass,isActive
CHEMBL1287853,714243,CHEMBL1908666,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11149,O75116,Rho-associated protein kinase 2,CHEMBL2973,Homo sapiens,2200.0,nM,=,5.66,false,CHEMBL1287853,O75116,"[ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL1237132,699483,CHEMBL4017550,1,LITERATURE,Drug Metab Dispos,2.2961681E7,10.1124/dmd.112.047068,102394,O95342,Bile salt export pump,CHEMBL6020,Homo sapiens,36350.0,nM,=,4.44,false,CHEMBL1237132,O95342,[impc],false,false,Transporter,false
CHEMBL4650215,2486475,CHEMBL5153874,1,LITERATURE,J Med Chem,3.6455032E7,10.1021/acs.jmedchem.2c01422,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,Homo sapiens,18.2,nM,=,7.74,false,CHEMBL4650215,P48736,"[impc, chembl, eva_somatic]",false,true,Kinase,true
CHEMBL305187,104385,CHEMBL1292494,1,LITERATURE,Bioorg Med Chem,2.0965739E7,10.1016/j.bmc.2010.09.026,104297,Q05586,Glutamate NMDA receptor; GRIN1/GRIN2B,CHEMBL1907603,Homo sapiens,10.0,nM,=,8.0,false,CHEMBL305187,Q05586,"[impc, chembl]",false,true,IC,true
CHEMBL1729,557741,CHEMBL3430633,1,LITERATURE,Cardiovasc Res,2.1300721E7,10.1093/cvr/cvr044,165,Q12809,HERG,CHEMBL240,Homo sapiens,6.5,nM,=,8.19,false,CHEMBL1729,Q12809,"[impc, ot_genetics_portal]",false,false,IC,true
CHEMBL1946170,1277553,CHEMBL2399731,1,LITERATURE,Bioorg Med Chem Lett,2.3726028E7,10.1016/j.bmcl.2013.05.011,11727,P34913,Epoxide hydratase,CHEMBL2409,Homo sapiens,0.5,nM,=,9.3,false,CHEMBL1946170,P34913,"[ot_genetics_portal, chemicalProbes]",false,false,Enzyme,true
CHEMBL841,62259,CHEMBL1909141,15,DRUGMATRIX,,,,130,P35462,Dopamine D3 receptor,CHEMBL234,Homo sapiens,454.0,nM,=,6.34,false,CHEMBL841,P35462,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,false
CHEMBL50,3666,CHEMBL3108330,1,LITERATURE,J Nat Prod,2.4328302E7,10.1021/np4005745,100417,Q9UM73,ALK tyrosine kinase receptor,CHEMBL4247,Homo sapiens,3320.0,nM,=,5.48,false,CHEMBL50,Q9UM73,"[chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL1336,276734,CHEMBL4739041,1,LITERATURE,Eur J Med Chem,3.3636538E7,10.1016/j.ejmech.2021.113299,100853,Q9H422,Homeodomain-interacting protein kinase 3,CHEMBL4577,Homo sapiens,100.0,nM,=,7.0,false,CHEMBL1336,Q9H422,[impc],false,false,Kinase,false
CHEMBL288441,62111,CHEMBL1908610,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12694,P29597,Tyrosine-protein kinase TYK2,CHEMBL3553,Homo sapiens,4500.0,nM,=,5.35,false,CHEMBL288441,P29597,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL799,50440,CHEMBL1909135,15,DRUGMATRIX,,,,12911,P11712,Cytochrome P450 2C9,CHEMBL3397,Homo sapiens,10000.0,nM,=,5.0,false,CHEMBL799,P11712,[eva],false,false,None,true
CHEMBL607707,604615,CHEMBL1061079,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11046,P36507,Dual specificity mitogen-activated protein kinase kinase 2,CHEMBL2964,Homo sapiens,810.0,nM,=,6.09,false,CHEMBL607707,P36507,"[chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1721885,1102616,CHEMBL1037545,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,10850,O75582,Ribosomal protein S6 kinase alpha 5,CHEMBL4237,Homo sapiens,150.0,nM,=,6.82,false,CHEMBL1721885,O75582,[ot_genetics_portal],false,false,Kinase,false
CHEMBL1754,581848,CHEMBL1909136,15,DRUGMATRIX,,,,11365,P10635,Cytochrome P450 2D6,CHEMBL289,Homo sapiens,100.0,nM,=,7.0,false,CHEMBL1754,P10635,[ot_genetics_portal],false,false,Enzyme,true
CHEMBL1879463,1220034,CHEMBL3868758,1,LITERATURE,Eur J Med Chem,2.7479483E7,10.1016/j.ejmech.2016.07.006,11177,O00329,PI3-kinase p110-delta subunit,CHEMBL3130,Homo sapiens,5.0,nM,=,8.3,false,CHEMBL1879463,O00329,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,true
CHEMBL2220486,1450297,CHEMBL3998332,1,LITERATURE,Eur J Med Chem,2.7914362E7,10.1016/j.ejmech.2016.11.052,10980,P35968,Vascular endothelial growth factor receptor 2,CHEMBL279,Homo sapiens,25.0,nM,=,7.6,false,CHEMBL2220486,P35968,"[uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL522892,494834,CHEMBL1037545,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,10850,O75582,Ribosomal protein S6 kinase alpha 5,CHEMBL4237,Homo sapiens,680.0,nM,=,6.17,false,CHEMBL522892,O75582,[ot_genetics_portal],false,false,Kinase,false
CHEMBL3948730,2158101,CHEMBL4331744,1,LITERATURE,Eur J Med Chem,3.0530193E7,10.1016/j.ejmech.2018.11.072,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,Homo sapiens,1400.0,nM,=,5.85,false,CHEMBL3948730,P48736,"[impc, chembl]",false,true,Kinase,false
CHEMBL939,88232,CHEMBL3819987,1,LITERATURE,J Med Chem,2.704619E7,10.1021/acs.jmedchem.6b00078,12252,P56817,Beta-secretase 1,CHEMBL4822,Homo sapiens,20000.0,nM,=,4.7,false,CHEMBL939,P56817,[impc],false,false,Enzyme,false
CHEMBL897,77474,CHEMBL3853546,1,LITERATURE,Medchemcomm,,10.1039/C6MD00190D,102767,Q96S37,Solute carrier family 22 member 12,CHEMBL6120,Homo sapiens,15000.0,nM,=,4.82,false,CHEMBL897,Q96S37,"[impc, ot_genetics_portal, gene_burden, chembl]",false,true,Transporter,false
CHEMBL434,1994,CHEMBL4419203,38,PATENT,,,,119225,Q9NYW7,Taste receptor type 2 member 1,CHEMBL4523475,Homo sapiens,4.9,nM,=,8.31,false,CHEMBL434,Q9NYW7,[ot_genetics_portal],false,false,GPCR,true
CHEMBL1016,116848,CHEMBL1909135,15,DRUGMATRIX,,,,12911,P11712,Cytochrome P450 2C9,CHEMBL3397,Homo sapiens,3000.0,nM,=,5.52,false,CHEMBL1016,P11712,[eva],false,false,None,true
CHEMBL1980297,1301588,CHEMBL2024903,1,LITERATURE,Bioorg Med Chem Lett,2.2465635E7,10.1016/j.bmcl.2012.03.035,100079,P07949,Tyrosine-protein kinase receptor RET,CHEMBL2041,Homo sapiens,7.0,nM,=,8.15,false,CHEMBL1980297,P07949,"[uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,true
CHEMBL502835,522730,CHEMBL1908803,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30001,Q7KZI7,MAP/microtubule affinity-regulating kinase 2,CHEMBL3831,Homo sapiens,1400.0,nM,=,5.85,false,CHEMBL502835,Q7KZI7,"[impc, intogen]",false,false,Kinase,false
CHEMBL76,6579,CHEMBL4303095,52,SARS_COV_2,Nature,3.2353859E7,10.1038/s41586-020-2286-9,52,P08913,Alpha-2a adrenergic receptor,CHEMBL1867,Homo sapiens,4365.16,nM,=,5.36,false,CHEMBL76,P08913,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,false
CHEMBL3137331,1626762,CHEMBL4824349,1,LITERATURE,Eur J Med Chem,3.4091209E7,10.1016/j.ejmech.2021.113573,12694,P29597,Tyrosine-protein kinase TYK2,CHEMBL3553,Homo sapiens,129.01,nM,=,6.89,false,CHEMBL3137331,P29597,"[impc, chembl]",false,true,Kinase,false
CHEMBL584,17224,CHEMBL1909143,15,DRUGMATRIX,,,,155,Q01959,Dopamine transporter,CHEMBL238,Homo sapiens,12335.0,nM,=,4.91,false,CHEMBL584,Q01959,"[impc, ot_genetics_portal, chembl]",false,true,Transporter,false
CHEMBL500,8543,CHEMBL899646,1,LITERATURE,Bioorg Med Chem Lett,1.7804228E7,10.1016/j.bmcl.2007.07.086,50,P08588,Beta-1 adrenergic receptor,CHEMBL213,Homo sapiens,0.52,nM,=,9.28,true,CHEMBL500,P08588,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL612,23199,CHEMBL1930662,1,LITERATURE,Bioorg Med Chem,2.2037049E7,10.1016/j.bmc.2011.10.007,121,P31645,Serotonin transporter,CHEMBL228,Homo sapiens,1770.0,nM,=,5.75,false,CHEMBL612,P31645,"[impc, chembl]",false,true,Transporter,false
CHEMBL192,410802,CHEMBL3405819,1,LITERATURE,Bioorg Med Chem,2.5801159E7,10.1016/j.bmc.2015.03.005,100008,O60658,Phosphodiesterase 8A,CHEMBL4640,Homo sapiens,100000.0,nM,=,4.0,false,CHEMBL192,O60658,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,false
CHEMBL603469,597145,CHEMBL1908604,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,Homo sapiens,9.5,nM,=,8.02,false,CHEMBL603469,P43405,"[impc, chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL1008,112651,CHEMBL806152,1,LITERATURE,J Med Chem,2579237.0,10.1021/jm00381a019,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,Homo sapiens,840.0,nM,=,6.08,false,CHEMBL1008,P35498,"[uniprot_literature, impc, eva, orphanet, clingen, chembl, uniprot_variants]",false,true,IC,true
CHEMBL1908391,1248752,CHEMBL1908501,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,188,P04626,Receptor protein-tyrosine kinase erbB-2,CHEMBL1824,Homo sapiens,1200.0,nM,=,5.92,false,CHEMBL1908391,P04626,"[impc, eva, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL288441,62111,CHEMBL1908771,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12915,Q14164,Inhibitor of nuclear factor kappa B kinase epsilon subunit,CHEMBL3529,Homo sapiens,53.0,nM,=,7.28,false,CHEMBL288441,Q14164,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL608533,608601,CHEMBL1244992,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,Homo sapiens,88.0,nM,=,7.06,false,CHEMBL608533,P43405,"[impc, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL490,6643,CHEMBL1909136,15,DRUGMATRIX,,,,11365,P10635,Cytochrome P450 2D6,CHEMBL289,Homo sapiens,1000.0,nM,=,6.0,false,CHEMBL490,P10635,[ot_genetics_portal],false,false,Enzyme,true
CHEMBL445,2262,CHEMBL1909173,15,DRUGMATRIX,,,,214,P08173,Muscarinic acetylcholine receptor M4,CHEMBL1821,Homo sapiens,13.0,nM,=,7.89,false,CHEMBL445,P08173,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL11359,8633,CHEMBL1909168,15,DRUGMATRIX,,,,11006,P33032,Melanocortin receptor 5,CHEMBL4608,Homo sapiens,6035.0,nM,=,5.22,false,CHEMBL11359,P33032,[ot_genetics_portal],false,false,GPCR,false
CHEMBL3989870,2197741,CHEMBL4352750,1,LITERATURE,J Med Chem,3.1074988E7,10.1021/acs.jmedchem.9b00426,20139,Q13535,Serine-protein kinase ATR,CHEMBL5024,Homo sapiens,0.165,nM,=,9.78,true,CHEMBL3989870,Q13535,"[impc, intogen, chemicalProbes, chembl, cancer_gene_census]",true,true,Kinase,true
CHEMBL1405,342897,CHEMBL1014266,1,LITERATURE,Eur J Med Chem,1.8372081E7,10.1016/j.ejmech.2008.01.044,11512,P14061,Estradiol 17-beta-dehydrogenase 1,CHEMBL3181,Homo sapiens,3.0,nM,=,8.52,false,CHEMBL1405,P14061,[impc],false,false,Enzyme,true
CHEMBL1908397,1248758,CHEMBL1908752,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30024,Q13043,Serine/threonine-protein kinase MST1,CHEMBL4598,Homo sapiens,560.0,nM,=,6.25,false,CHEMBL1908397,Q13043,[impc],false,false,Kinase,false
CHEMBL603469,597145,CHEMBL1908509,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,103458,Q52WX2,Serine/threonine-protein kinase SBK1,CHEMBL1163129,Homo sapiens,200.0,nM,=,6.7,false,CHEMBL603469,Q52WX2,[ot_genetics_portal],false,false,Kinase,false
CHEMBL1766,591037,CHEMBL1909150,15,DRUGMATRIX,,,,25,P04150,Glucocorticoid receptor,CHEMBL2034,Homo sapiens,1.169,nM,=,8.93,true,CHEMBL1766,P04150,"[impc, chembl]",false,true,NR,true
CHEMBL3353541,1817650,CHEMBL3382548,1,LITERATURE,J Med Chem,2.5380412E7,10.1021/jm5012885,100867,O15552,Free fatty acid receptor 2,CHEMBL5493,Homo sapiens,9.0,nM,=,8.05,true,CHEMBL3353541,O15552,"[impc, chemicalProbes, chembl]",true,true,GPCR,true
CHEMBL939,88232,CHEMBL1908792,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101504,Q9H0K1,Serine/threonine-protein kinase SIK2,CHEMBL5699,Homo sapiens,2100.0,nM,=,5.68,false,CHEMBL939,Q9H0K1,[impc],false,false,Kinase,false
CHEMBL180022,299120,CHEMBL1908604,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,Homo sapiens,5100.0,nM,=,5.29,false,CHEMBL180022,P43405,"[impc, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL941,88797,CHEMBL4003365,1,LITERATURE,Eur J Med Chem,2.7940419E7,10.1016/j.ejmech.2016.11.003,30036,Q9HAZ1,Dual specificity protein kinase CLK4,CHEMBL4203,Homo sapiens,2100.0,nM,=,5.68,false,CHEMBL941,Q9HAZ1,[ot_genetics_portal],false,false,Kinase,false
CHEMBL4650285,2486545,CHEMBL5152480,1,LITERATURE,J Med Chem,3.6205714E7,10.1021/acs.jmedchem.2c01244,11638,P28482,MAP kinase ERK2,CHEMBL4040,Homo sapiens,0.064,nM,=,10.19,false,CHEMBL4650285,P28482,"[intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL2001019,1322310,CHEMBL4479426,1,LITERATURE,Bioorg Med Chem,2.7448775E7,10.1016/j.bmc.2016.07.019,11451,P08581,Hepatocyte growth factor receptor,CHEMBL3717,Homo sapiens,0.3,nM,=,9.52,true,CHEMBL2001019,P08581,"[uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,true
CHEMBL572878,436277,CHEMBL4199319,1,LITERATURE,J Med Chem,2.986336E7,10.1021/acs.jmedchem.8b00370,101499,P80370,Protein delta homolog 1,CHEMBL5671,Homo sapiens,35.8,nM,=,7.45,false,CHEMBL572878,P80370,[impc],false,false,None,true
CHEMBL286494,36295,CHEMBL1120961,1,LITERATURE,J Nat Prod,2.0408551E7,10.1021/np1000329,130,P35462,Dopamine D3 receptor,CHEMBL234,Homo sapiens,34.5,nM,=,7.46,false,CHEMBL286494,P35462,[ot_genetics_portal],false,false,GPCR,true
CHEMBL1163,188196,CHEMBL5142486,1,LITERATURE,J Med Chem,3.5952307E7,10.1021/acs.jmedchem.2c00632,103619,P22309,UDP-glucuronosyltransferase 1-1,CHEMBL1287617,Homo sapiens,300.0,nM,=,6.52,false,CHEMBL1163,P22309,[ot_genetics_portal],false,false,Enzyme,true
CHEMBL1336,276734,CHEMBL1244821,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,11569,P29323,Ephrin type-B receptor 2,CHEMBL3290,Homo sapiens,1900.0,nM,=,5.72,false,CHEMBL1336,P29323,"[uniprot_literature, impc, chembl, eva_somatic]",false,true,Kinase,false
CHEMBL491473,456867,CHEMBL1908559,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11842,P07948,Tyrosine-protein kinase Lyn,CHEMBL3905,Homo sapiens,270.0,nM,=,6.57,false,CHEMBL491473,P07948,"[impc, intogen, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL1721885,1102616,CHEMBL1908538,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11691,P51451,Tyrosine-protein kinase BLK,CHEMBL2250,Homo sapiens,750.0,nM,=,6.12,false,CHEMBL1721885,P51451,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL4442620,2349629,CHEMBL5123368,1,LITERATURE,J Med Chem,3.5485642E7,10.1021/acs.jmedchem.1c02064,104295,P24385,Cyclin-dependent kinase 4/cyclin D1,CHEMBL1907601,Homo sapiens,11.0,nM,=,7.96,false,CHEMBL4442620,P24385,"[uniprot_literature, eva, intogen, ot_genetics_portal, gene_burden, chembl, cancer_gene_census]",false,true,None,true
CHEMBL661,27648,CHEMBL5146042,1,LITERATURE,Bioorg Med Chem Lett,3.5218882E7,10.1016/j.bmcl.2022.128637,105038,P47870,GABA A receptor alpha-3/beta-2/gamma-2,CHEMBL2111339,Homo sapiens,1.4,nM,=,8.85,false,CHEMBL661,P47870,"[eva, orphanet, ot_genetics_portal, chembl]",false,true,IC,true
CHEMBL661,27648,CHEMBL5146043,1,LITERATURE,Bioorg Med Chem Lett,3.5218882E7,10.1016/j.bmcl.2022.128637,119358,P47870,Gamma-aminobutyric acid receptor subunit alpha-5/beta-2/gamma-2,CHEMBL4523641,Homo sapiens,1.5,nM,=,8.82,false,CHEMBL661,P47870,"[eva, orphanet, ot_genetics_portal, chembl]",false,true,IC,true
CHEMBL1201303,675254,CHEMBL5140997,1,LITERATURE,J Med Chem,3.5786895E7,10.1021/acs.jmedchem.2c00716,56,P10275,Androgen Receptor,CHEMBL1871,Homo sapiens,190.0,nM,=,6.72,false,CHEMBL1201303,P10275,[cancer_gene_census],false,false,NR,true
CHEMBL477772,489525,CHEMBL4817246,1,LITERATURE,Eur J Med Chem,3.3744685E7,10.1016/j.ejmech.2021.113351,12952,Q16790,Carbonic anhydrase IX,CHEMBL3594,Homo sapiens,9.1,nM,=,8.04,false,CHEMBL477772,Q16790,"[impc, chembl]",false,true,Enzyme,true
CHEMBL165,103658,CHEMBL4723117,1,LITERATURE,J Med Chem,3.2787103E7,10.1021/acs.jmedchem.0c00994,73,P14679,Tyrosinase,CHEMBL1973,Homo sapiens,1700.0,nM,=,5.77,false,CHEMBL165,P14679,"[impc, eva, ot_genetics_portal]",false,false,Enzyme,true
CHEMBL1094636,624225,CHEMBL5152042,1,LITERATURE,J Med Chem,3.4570508E7,10.1021/acs.jmedchem.1c01012,102445,Q9UKK3,Poly [ADP-ribose] polymerase 4,CHEMBL6142,Homo sapiens,272.0,nM,=,6.57,false,CHEMBL1094636,Q9UKK3,[intogen],false,false,Enzyme,true
CHEMBL522892,494834,CHEMBL1908821,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100079,P07949,Tyrosine-protein kinase receptor RET,CHEMBL2041,Homo sapiens,26.0,nM,=,7.58,false,CHEMBL522892,P07949,"[uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL325041,187372,CHEMBL3222879,1,LITERATURE,Medchemcomm,,10.1039/C1MD00208B,106197,P40306,26S proteasome,CHEMBL2364701,Homo sapiens,2.56,nM,=,8.59,true,CHEMBL325041,P40306,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,true
CHEMBL325041,187372,CHEMBL4682119,1,LITERATURE,J Med Chem,3.0373366E7,10.1021/acs.jmedchem.8b01161,109455,P40306,Proteasome subunit beta type-10,CHEMBL3317334,Homo sapiens,540.0,nM,=,6.27,false,CHEMBL325041,P40306,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,true
CHEMBL1738758,1117805,CHEMBL5213131,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,12670,P36888,Tyrosine-protein kinase receptor FLT3,CHEMBL1974,Homo sapiens,510.0,nM,=,6.29,false,CHEMBL1738758,P36888,"[uniprot_literature, impc, eva, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL716,34234,CHEMBL3226700,1,LITERATURE,Medchemcomm,,10.1039/C2MD00311B,128,P35368,Alpha-1b adrenergic receptor,CHEMBL232,Homo sapiens,100.0,nM,=,7.0,false,CHEMBL716,P35368,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL477772,489525,CHEMBL1908577,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11941,Q9UBF8,PI4-kinase beta subunit,CHEMBL3268,Homo sapiens,960.0,nM,=,6.02,false,CHEMBL477772,Q9UBF8,[ot_genetics_portal],false,false,Kinase,false
CHEMBL191,408842,CHEMBL761550,1,LITERATURE,Bioorg Med Chem Lett,9871607.0,10.1016/s0960-894x(98)00058-4,104707,Q14432,Phosphodiesterase 3,CHEMBL2094125,Homo sapiens,13000.0,nM,=,4.89,false,CHEMBL191,Q14432,"[ot_genetics_portal, chembl]",false,true,Enzyme,false
CHEMBL1851943,1192622,CHEMBL3598918,1,LITERATURE,Bioorg Med Chem,2.563712E7,10.1016/j.bmc.2014.12.066,12443,Q8WUI4,Histone deacetylase 7,CHEMBL2716,Homo sapiens,107.0,nM,=,6.97,false,CHEMBL1851943,Q8WUI4,"[ot_genetics_portal, chembl]",false,true,Epigenetic,true
CHEMBL1908394,1248755,CHEMBL1908572,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,197,P09619,Platelet-derived growth factor receptor beta,CHEMBL1913,Homo sapiens,2900.0,nM,=,5.54,false,CHEMBL1908394,P09619,"[impc, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL565612,582954,CHEMBL1040118,1,LITERATURE,J Med Chem,1.9827831E7,10.1021/jm901108b,10849,P52333,Tyrosine-protein kinase JAK3,CHEMBL2148,Homo sapiens,1500.0,nM,=,5.82,false,CHEMBL565612,P52333,"[impc, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL592445,596528,CHEMBL1065056,1,LITERATURE,J Med Chem,2.0166697E7,10.1021/jm901830p,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,Homo sapiens,5.4,nM,=,8.27,false,CHEMBL592445,P48736,"[impc, chembl, eva_somatic]",false,true,Kinase,true
CHEMBL288441,62111,CHEMBL1908769,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100856,Q9UHD2,Serine/threonine-protein kinase TBK1,CHEMBL5408,Homo sapiens,250.0,nM,=,6.6,false,CHEMBL288441,Q9UHD2,"[impc, eva, ot_genetics_portal, clingen, uniprot_variants]",false,false,Kinase,false
CHEMBL1230165,692515,CHEMBL5212840,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,12670,P36888,Tyrosine-protein kinase receptor FLT3,CHEMBL1974,Homo sapiens,35.0,nM,=,7.46,false,CHEMBL1230165,P36888,"[chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL3408947,1835710,CHEMBL3411675,1,LITERATURE,J Med Chem,2.5723005E7,10.1021/jm5005336,11902,P04629,Nerve growth factor receptor Trk-A,CHEMBL2815,Homo sapiens,6.0,nM,=,8.22,false,CHEMBL3408947,P04629,"[impc, eva, orphanet, intogen, chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL609,22956,CHEMBL1217096,1,LITERATURE,J Med Chem,2.0590092E7,10.1021/jm1003667,10139,P07451,Carbonic anhydrase III,CHEMBL2885,Homo sapiens,48000.0,nM,=,4.32,false,CHEMBL609,P07451,[impc],false,false,Enzyme,false
CHEMBL502835,522730,CHEMBL1908540,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10971,Q16566,CaM kinase IV,CHEMBL2494,Homo sapiens,3700.0,nM,=,5.43,false,CHEMBL502835,Q16566,[impc],false,false,Kinase,false
CHEMBL1237021,699372,CHEMBL4314365,1,LITERATURE,Eur J Med Chem,3.1586817E7,10.1016/j.ejmech.2019.111736,72,P14416,Dopamine D2 receptor,CHEMBL217,Homo sapiens,1.7,nM,=,8.77,true,CHEMBL1237021,P14416,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL360328,301194,CHEMBL2340915,1,LITERATURE,Bioorg Med Chem Lett,2.3177783E7,10.1016/j.bmcl.2012.10.091,107,P28223,Serotonin 2a (5-HT2a) receptor,CHEMBL224,Homo sapiens,1.3,nM,=,8.89,false,CHEMBL360328,P28223,"[impc, chembl]",false,true,GPCR,true
CHEMBL1230609,692959,CHEMBL1908587,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10120,Q15759,MAP kinase p38 beta,CHEMBL3961,Homo sapiens,760.0,nM,=,6.12,false,CHEMBL1230609,Q15759,"[ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL128,27111,CHEMBL620675,1,LITERATURE,J Med Chem,9357515.0,10.1021/jm9704560,108,P28335,Serotonin 2c (5-HT2c) receptor,CHEMBL225,Homo sapiens,7.3,nM,=,8.14,false,CHEMBL128,P28335,"[impc, chembl]",false,true,GPCR,true
CHEMBL3218576,1724957,CHEMBL4358403,1,LITERATURE,J Med Chem,3.2069401E7,10.1021/acs.jmedchem.9b01736,104943,P27986,PI3-kinase p110-delta/p85-alpha,CHEMBL2111432,Homo sapiens,0.18,nM,=,9.74,false,CHEMBL3218576,P27986,"[impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL3218576,1724957,CHEMBL4358399,1,LITERATURE,J Med Chem,3.2069401E7,10.1021/acs.jmedchem.9b01736,105055,P27986,PI3-kinase p110-alpha/p85-alpha,CHEMBL2111367,Homo sapiens,0.11,nM,=,9.96,false,CHEMBL3218576,P27986,"[impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL3218576,1724957,CHEMBL4358401,1,LITERATURE,J Med Chem,3.2069401E7,10.1021/acs.jmedchem.9b01736,107936,P27986,PI3K p110 beta/p85 alpha,CHEMBL3038510,Homo sapiens,4.57,nM,=,8.34,false,CHEMBL3218576,P27986,"[impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL45,3012,CHEMBL4311133,1,LITERATURE,Bioorg Med Chem Lett,3.0466896E7,10.1016/j.bmcl.2018.11.031,10567,P05164,Myeloperoxidase,CHEMBL2439,Homo sapiens,3000.0,nM,=,5.52,false,CHEMBL45,P05164,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,true
