target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,concatenated_sources
CHEMBL1861,CHEMBL1337,281549,CHEMBL3388490,1,LITERATURE,Bioorg Med Chem,2.5182962E7,10.1016/j.bmc.2014.08.011,123,P32754,4-hydroxyphenylpyruvate dioxygenase,Homo sapiens,37.0,nM,=,7.43,false,true,"uniprot_literature,impc,eva,clingen,chembl,uniprot_variants"
CHEMBL1864,"CHEMBL2107831,CHEMBL461101","1380101,457398","CHEMBL3881317,CHEMBL997705","1,38","PATENT,LITERATURE",Bioorg Med Chem Lett,1.8783949E7,10.1016/j.bmcl.2008.08.077,265,P40238,Thrombopoietin receptor,Homo sapiens,"38.0,1.09",nM,=,"8.96,7.42",false,true,"impc,eva,chembl,uniprot_literature,impc,eva,orphanet,intogen,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census"
CHEMBL1870,"CHEMBL75133,CHEMBL38,CHEMBL1023,CHEMBL705","2208,119754,119498,33216","CHEMBL798320,CHEMBL772119,CHEMBL806663,CHEMBL651296",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","1.2161154E7,9435893.0,1.1428923E7,7650690.0","10.1021/jm9704309,10.1016/s0960-894x(02)00427-4,10.1021/jm0100584,10.1021/jm00017a021",277,P28702,Retinoid X receptor beta,Homo sapiens,"0.8,5.9,0.5,2.6",nM,=,"8.59,9.1,9.3,8.23",false,true,"impc,chembl,chembl"
CHEMBL1881,"CHEMBL64246,CHEMBL181035,CHEMBL3586360,CHEMBL3707245,CHEMBL494,CHEMBL563646,CHEMBL1237119,CHEMBL548,CHEMBL4297666,CHEMBL3286797","1949578,699470,1757318,2039216,2335637,7494,96181,14125,559503,303056","CHEMBL5127968,CHEMBL839479,CHEMBL4326151,CHEMBL4326150,CHEMBL763189,CHEMBL3294249,CHEMBL3588430,CHEMBL4386414,CHEMBL5210273","1,65","LIT_EUBOPEN_CGL,LITERATURE","Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.4279689E7,2.9995405E7,2.6061158E7,1.5664806E7,1.1454472E7,3.5124532E7,3.0964292E7","10.1021/jm401431x,10.1021/acs.jmedchem.9b00336,10.1021/acs.jmedchem.5b00567,10.1016/j.bmcl.2004.11.051,10.1021/acs.jmedchem.8b00808,10.6019/CHEMBL5210121,10.1016/s0960-894x(01)00359-6,10.1016/j.ejmech.2022.114154",142,P43116,Prostanoid EP2 receptor,Homo sapiens,"4180.0,5.0,8.0,1.1,0.74,1.8,2094.0,6.2,1.03",nM,=,"8.3,8.99,8.74,5.68,9.13,8.21,8.1,8.96,5.38","false,true","false,true","chemicalProbes,chembl"
CHEMBL1902,"CHEMBL269732,CHEMBL8597,CHEMBL413,CHEMBL160,CHEMBL350775","72873,255753,924,4028,923","CHEMBL677276,CHEMBL678143,CHEMBL2061149,CHEMBL678154",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.2455444E7,9857082.0,9873523.0","10.1021/jm201746x,10.1016/S0960-894X(01)80992-6,10.1021/jm980307x,10.1016/s0960-894x(98)00397-7",80,P62942,FK506-binding protein 1A,Homo sapiens,"20.0,1.6,0.2,17.0",nM,=,"8.8,7.77,7.7,9.7","false,true","false,true","impc,chembl,impc,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL1904,"CHEMBL17350,CHEMBL3545350,CHEMBL28564,CHEMBL48029,CHEMBL305187","104385,41256,70014,1927199,19774","CHEMBL5120160,CHEMBL856830,CHEMBL4309004,CHEMBL3390297,CHEMBL1781194",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.7249648E7,2.5458498E7,2.9446949E7,2.1524576E7,3.6084304E7","10.1021/jm060983w,10.1016/j.bmc.2014.10.004,10.1016/j.bmcl.2011.03.117,10.1021/acs.jmedchem.2c01003,10.1021/acs.jmedchem.7b01640",222,Q13224,Glutamate [NMDA] receptor subunit epsilon 2,Homo sapiens,"12.0,93.0,13.0,10.07,74.0",nM,=,"8.0,7.92,7.13,7.89,7.03",false,"false,true","impc,chembl,chemicalProbes,chembl"
CHEMBL1907,"CHEMBL116438,CHEMBL1077583,CHEMBL2103847","1376117,617558,190171","CHEMBL1100889,CHEMBL2415687,CHEMBL4132610",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.8803047E7,2.3860593E7,1.9757839E7","10.1016/j.bmcl.2013.06.058,10.1016/j.ejmech.2017.07.048,10.1021/jm900651p",243,P15144,Aminopeptidase N,Homo sapiens,"680.0,8.511,10000.0",nM,=,"5.0,6.17,8.07",false,"false,true","impc,chembl,chemicalProbes"
CHEMBL1907588,"CHEMBL894,CHEMBL1396,CHEMBL504652,CHEMBL3,CHEMBL2103881,CHEMBL134713","1376151,115,77128,221515,330452,478192","CHEMBL2061180,CHEMBL1943465,CHEMBL1068092,CHEMBL1211578,CHEMBL3363160",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.2749278E7,2.0663668E7,2.0158204E7,2.490126E7,2.2177081E7","10.1016/j.bmcl.2011.11.090,10.1016/j.bmcl.2010.06.142,10.1016/j.bmcl.2012.05.108,10.1021/jm401937a,10.1021/jm9017465",104282,"Q07001,P07510,P11230,P02708",Acetylcholine receptor; alpha1/beta1/delta/gamma,Homo sapiens,"1480.0,600.0,7.9,8200.0,3900.0,5700.0",nM,=,"5.24,5.83,8.1,5.41,6.22,5.09",false,true,chembl
CHEMBL1907598,"CHEMBL916,CHEMBL2180983,CHEMBL428647,CHEMBL590628,CHEMBL3319236,CHEMBL429876,CHEMBL2180985,CHEMBL1174","1441804,82721,1441806,191902,598093,1783889,433425,8062","CHEMBL2447562,CHEMBL1064843,CHEMBL4604546,CHEMBL833127,CHEMBL2185914,CHEMBL4375386",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.9942441E7,2.4095096E7,3.1999923E7,2.3140358E7,3.1381331E7,1.5715477E7","10.1021/jm049165z,10.1021/jm301058f,10.1021/acs.jmedchem.9b01869,10.1016/j.bmc.2009.11.019,10.1016/j.bmcl.2013.09.031,10.1021/acs.jmedchem.9b00819",104292,"P06756,P05106",Integrin alpha-V/beta-3,Homo sapiens,"8.5,0.51,11.0,120.0,3.7,34.0,0.9,6.01",nM,=,"6.92,8.07,8.43,7.47,7.96,9.29,9.05,8.22",false,"false,true","impc,intogen,chembl,cancer_gene_census,eva,chembl,chemicalProbes,impc,intogen,ot_genetics_portal,chembl,cancer_gene_census,impc,ot_genetics_portal,cancer_gene_census"
CHEMBL1907603,"CHEMBL17350,CHEMBL742,CHEMBL28564,CHEMBL305187,CHEMBL807,CHEMBL182066","104385,41256,52523,38833,19774,306619","CHEMBL1803133,CHEMBL1105655,CHEMBL747358,CHEMBL1292494,CHEMBL4307305",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","1.263956E7,2.0965739E7,3.1351393E7,2.1453995E7,2.0361801E7","10.1021/jm1000024,10.1016/s0960-894x(02)01060-0,10.1016/j.bmc.2010.09.026,10.1016/j.ejmech.2019.07.051,10.1016/j.ejmech.2011.03.013",104297,"Q13224,Q05586",Glutamate NMDA receptor; GRIN1/GRIN2B,Homo sapiens,"1000.0,4.0,11.0,10.0,3200.0,13.0",nM,=,"8.0,7.89,6.0,5.5,7.96,8.4",false,true,"uniprot_literature,impc,eva,orphanet,gene2phenotype,chembl,uniprot_variants,eva,orphanet,chembl,impc,chembl,impc,eva,chembl,uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants,chembl"
CHEMBL1907604,"CHEMBL5092058,CHEMBL742,CHEMBL55,CHEMBL807,CHEMBL395091,CHEMBL1699,CHEMBL95,CHEMBL660","3965,390556,545974,52523,38833,2736509,27647,9333","CHEMBL3636231,CHEMBL3242673,CHEMBL2399396,CHEMBL4361700,CHEMBL1105653,CHEMBL3598769,CHEMBL5145401,CHEMBL4687811",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.3692871E7,2.6145819E7,3.2915563E7,3.5051811E7,2.6430967E7,3.1301562E7,2.4630693E7,2.0361801E7","10.1016/j.bmc.2021.116576,10.1016/j.bmcl.2013.04.063,10.1021/acs.jmedchem.0c01193,10.1021/acs.jmedchem.5b01214,10.1021/jm1000024,10.1016/j.ejmech.2019.07.011,10.1016/j.bmc.2015.06.030,10.1016/j.bmc.2014.02.049",104298,"Q12879,Q05586",Glutamate NMDA receptor; GRIN1/GRIN2A,Homo sapiens,"180.0,4900.0,0.95,510.0,2300.0,720.0,11.4,10000.0",nM,=,"9.02,5.0,6.29,5.31,5.64,7.94,6.75,6.14","false,true","false,true","impc,chembl,cancer_gene_census,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,gene2phenotype,gene_burden,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,impc,chembl,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,gene2phenotype,gene_burden,chembl,eva_somatic,uniprot_variants,cancer_gene_census,chemicalProbes,impc,ot_genetics_portal,gene_burden,chembl,chembl"
CHEMBL1907605,"CHEMBL4446357,CHEMBL189963,CHEMBL564829,CHEMBL296468,CHEMBL3115681,CHEMBL2103840,CHEMBL1944698,CHEMBL5090754,CHEMBL1230165,CHEMBL4442620,CHEMBL3301622,CHEMBL3545083,CHEMBL482967,CHEMBL4439321,CHEMBL599552,CHEMBL14762,CHEMBL4462530,CHEMBL3301610,CHEMBL428690,CHEMBL4297644,CHEMBL1230607,CHEMBL445813","1618662,319858,2346330,2335615,520120,1763572,2369539,1376110,692957,601890,2353366,692515,2349629,1276066,1926932,2735205,511261,14221,559790,71663,14366,1763584","CHEMBL3777409,CHEMBL1074420,CHEMBL3239583,CHEMBL4325326,CHEMBL5136664,CHEMBL4613392,CHEMBL4309970,CHEMBL1119885,CHEMBL3856472,CHEMBL4679832,CHEMBL3856522,CHEMBL3762220,CHEMBL4346777,CHEMBL4815229,CHEMBL4738668,CHEMBL4678899,CHEMBL4370688,CHEMBL4346784,CHEMBL4346816,CHEMBL4709752,CHEMBL5043162",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,J Med Chem,Eur J Med Chem","2.7171036E7,3.0733087E7,3.3516985E7,3.0639897E7,2.6706352E7,2.0462263E7,3.3306391E7,2.6851505E7,3.1895562E7,3.5749742E7,3.0234987E7,3.4726887E7,3.3611192E7,3.054344E7,2.4681986E7,3.2870008E7,2.0153204E7,3.3603963E7","10.1021/acs.jmedchem.9b01427,10.1016/j.ejmech.2019.01.003,10.1021/acs.jmedchem.1c02184,10.1016/j.ejmech.2015.11.047,10.1016/j.bmc.2019.01.027,10.1021/acs.jmedchem.0c00960,10.1016/j.ejmech.2021.113215,10.1016/j.ejmech.2021.113281,10.1021/acs.jmedchem.6b00150,10.1021/acs.jmedchem.8b01469,10.1021/acsmedchemlett.1c00017,10.1021/jm901913s,10.1016/j.bmc.2010.01.042,10.1021/acs.jmedchem.8b00049,10.1021/acs.jmedchem.0c01754,10.1021/acs.jmedchem.1c01171,10.1016/j.ejmech.2014.03.054,10.1016/j.ejmech.2016.01.011",104299,"P24864,P24941",Cyclin-dependent kinase 2/cyclin E1,Homo sapiens,"2.0,38.0,510.0,347.0,1800.0,6300.0,5524.0,1100.0,18.0,9.0,1000.0,377.0,8.0,5.0,100.0,52.0,0.12,1485.0,390.0,9200.0",nM,=,"8.3,8.7,9.92,5.04,6.0,8.1,7.28,5.75,5.2,7.42,6.41,6.29,7.75,6.46,5.83,5.96,6.42,5.26,7.0,8.05",false,"false,true","cancer_gene_census,impc,intogen,ot_genetics_portal,cancer_gene_census,impc,chembl,chembl,impc,cancer_gene_census"
CHEMBL1907606,"CHEMBL3590121,CHEMBL3590107,CHEMBL3590110,CHEMBL3544964,CHEMBL3590106","1951266,1926813,1951277,1951263,1951262","CHEMBL3593137,CHEMBL4324286",1,LITERATURE,J Med Chem,"3.1710489E7,2.5977981E7","10.1021/acs.jmedchem.5b00466,10.1021/acs.jmedchem.9b01295",104300,"P27361,P28482",Mitogen-activated protein kinase; ERK1/ERK2,Homo sapiens,"65.0,2.5,31.0,140.0,470.0",nM,=,"7.19,7.51,8.6,6.33,6.85","false,true","false,true","intogen,chemicalProbes,chembl,eva_somatic,cancer_gene_census,impc,ot_genetics_portal,chembl,chemicalProbes"
CHEMBL1908386,"CHEMBL601719,CHEMBL608533,CHEMBL384304,CHEMBL288441,CHEMBL1230609,CHEMBL428690,CHEMBL1721885,CHEMBL180022,CHEMBL1287853,CHEMBL535","361203,714243,692959,1102616,299120,13048,602271,14366,62111,608601",CHEMBL1908455,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,104317,Q6XUX3,Dual serine/threonine and tyrosine protein kinase,Homo sapiens,"1700.0,1300.0,930.0,450.0,510.0,6400.0,780.0,380.0,4200.0,4700.0",nM,=,"5.19,6.29,6.03,6.35,5.33,6.11,6.42,5.77,5.89,5.38",false,false,"ot_genetics_portal,eva,orphanet,ot_genetics_portal,gene2phenotype,uniprot_variants"
CHEMBL1909487,CHEMBL58150,89138,CHEMBL3119094,1,LITERATURE,Bioorg Med Chem,2.444048E7,10.1016/j.bmc.2013.12.064,104332,Q9Y2J8,Protein-arginine deiminase type-2,Homo sapiens,200.0,nM,=,6.7,false,false,chemicalProbes
CHEMBL1914,"CHEMBL812,CHEMBL659,CHEMBL1678,CHEMBL51085,CHEMBL95,CHEMBL1294,CHEMBL1255901,CHEMBL589390,CHEMBL887,CHEMBL636,CHEMBL1115,CHEMBL1206,CHEMBL502,CHEMBL94","157330,704882,255477,54149,75752,27639,590783,75507,9333,508667,9277,27251,213639,9372","CHEMBL5142617,CHEMBL3068695,CHEMBL1816233,CHEMBL960590,CHEMBL654416,CHEMBL3772143,CHEMBL1771987,CHEMBL2166019,CHEMBL884137,CHEMBL4822910,CHEMBL4048086,CHEMBL4342662,CHEMBL1786002,CHEMBL1176720",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,Med Chem Res,J Med Chem,Medchemcomm,Eur J Med Chem","1.8517184E7,3.3979775E7,2.1570751E7,3.0744931E7,2738887.0,3.5969197E7,2.0627738E7,1.9443217E7,2.9033232E7,2.1216144E7,2202827.0,2.3062825E7","10.1016/j.bmcl.2009.04.128,10.1021/acs.jmedchem.2c00944,10.1016/j.bmcl.2010.12.041,10.1021/jm00171a001,10.1016/j.bmc.2012.09.040,10.1016/j.bmc.2021.116194,10.1007/s00044-011-9804-0,10.1016/j.bmcl.2017.09.055,10.1016/j.ejmech.2011.04.038,10.1016/j.bmc.2010.05.022,10.1021/jm00127a020,10.1021/jm8001313,10.1016/j.bmc.2019.01.025,10.1039/C5MD00274E",10532,P06276,Butyrylcholinesterase,Homo sapiens,"3500.0,20.0,7273.0,1230.0,900.0,14.3,4760.0,15.0,100.0,0.0267,170.0,7900.0,14.0,4600.0",nM,=,"6.77,7.84,5.46,5.91,5.1,7.82,5.34,10.57,6.05,7.85,5.32,7.7,7.0,5.14",false,true,chembl
CHEMBL1917,"CHEMBL1823872,CHEMBL71723,CHEMBL556949,CHEMBL1201185","567040,108401,675136,1173967","CHEMBL1024527,CHEMBL807426,CHEMBL2394818,CHEMBL857867",1,LITERATURE,"Bioorg Med Chem,J Med Chem","1.935118E7,9632348.0,1.2773038E7,2.3582449E7","10.1016/j.bmc.2013.03.016,10.1021/jm801314f,10.1021/jm021093t,10.1021/jm980194h",12786,P30872,Somatostatin receptor 1,Homo sapiens,"501.19,0.14,1.6,14.0",nM,=,"8.8,6.3,9.85,7.85",false,"false,true","chemicalProbes,chembl"
CHEMBL1919,"CHEMBL1059,CHEMBL940","88316,136161","CHEMBL4825605,CHEMBL641407",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett","3.479587E7,1.5050626E7","10.1021/acsmedchemlett.1c00416,10.1016/j.bmcl.2004.01.087",150,P54289,Voltage-gated calcium channel alpha2/delta subunit 1,Homo sapiens,"19.0,27.0",nM,=,"7.72,7.57",false,true,"impc,eva,orphanet,ot_genetics_portal,chembl,eva,orphanet,ot_genetics_portal,chembl"
CHEMBL1930,CHEMBL1464,394165,CHEMBL4434081,1,LITERATURE,Bioorg Med Chem Lett,3.1147103E7,10.1016/j.bmcl.2019.05.039,224,Q9BQB6,Vitamin k epoxide reductase complex subunit 1 isoform 1,Homo sapiens,8.8,nM,=,8.06,false,true,"impc,eva,ot_genetics_portal,chembl"
CHEMBL1937,"CHEMBL4283683,CHEMBL1801250,CHEMBL3621988,CHEMBL3086767,CHEMBL1213457,CHEMBL487253,CHEMBL1213492,CHEMBL1851943,CHEMBL2408241,CHEMBL325041,CHEMBL2105763,CHEMBL2364628,CHEMBL27759,CHEMBL343448,CHEMBL2408247,CHEMBL98,CHEMBL3693786,CHEMBL2408243,CHEMBL3622533,CHEMBL2408240,CHEMBL2408246,CHEMBL483254,CHEMBL609583,CHEMBL598797,CHEMBL272980,CHEMBL48310,CHEMBL99,CHEMBL3086768,CHEMBL235191,CHEMBL2408238,CHEMBL2408244,CHEMBL2408242,CHEMBL2408239,CHEMBL408513,CHEMBL2103863,CHEMBL2408245","1572652,399340,1572653,1604238,1572654,1604239,1572655,11305,435188,2323131,499179,434834,1376133,246935,1572649,685336,1572650,1965665,603809,1540500,2027023,1192622,1162323,1378033,11501,74170,187372,453911,1966216,1572656,1572657,685301,36237,1572658,592384,1572651","CHEMBL1804720,CHEMBL4312256,CHEMBL4771413,CHEMBL3391447,CHEMBL1068528,CHEMBL3088540,CHEMBL4684702,CHEMBL4842901,CHEMBL1216983,CHEMBL2410098,CHEMBL4401321,CHEMBL4771430,CHEMBL3598913,CHEMBL5113656,CHEMBL4771380,CHEMBL4338810,CHEMBL2410191,CHEMBL1065581",1,LITERATURE,"Nat Chem Biol,ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,J Nat Prod,Eur J Med Chem","2.3829483E7,3.0735902E7,1.9906529E7,2.0143778E7,3.3992929E7,2.4900743E7,2.013999E7,3.1938461E7,3.3143937E7,3.2608981E7,3.1117517E7,2.1080647E7,3.1986406E7,2.563712E7,2.4164245E7","10.1021/ml400158k,10.1016/j.ejmech.2020.112062,10.1021/jm901453q,10.1021/jm101177s,10.1016/j.ejmech.2019.01.077,10.1021/jm400634n,10.1021/acs.jmedchem.0c00830,10.1016/j.bmc.2014.12.066,10.1016/j.ejmech.2020.112844,10.1021/acsmedchemlett.9b00407,10.1016/j.ejmech.2021.113526,10.1021/acs.jmedchem.9b00390,10.1021/np400198r,10.1039/C1MD00199J,10.1016/j.bmcl.2009.10.118,10.1038/nchembio.313",11206,Q92769,Histone deacetylase 2,Homo sapiens,"0.85,0.42,22.0,0.51,19.0,10.0,110.0,1100.0,3.0,0.13,0.23,0.112,48.0,0.12,1.6,1.2,0.06,0.65,70.0,3.5,800.0,0.81,15.44,0.038,0.22,147.0,0.25,0.04,16.0,9.0,12.6,4.0,45.0",nM,=,"10.4,9.89,9.66,7.81,9.95,9.29,9.6,7.35,6.96,8.92,8.52,7.9,7.72,9.07,7.32,8.8,9.64,6.83,6.1,8.46,9.38,10.42,9.92,7.8,9.19,9.09,8.0,10.22,7.66,5.96,7.16,8.4,8.05",false,"false,true","impc,chembl,chemicalProbes,chembl"
CHEMBL1940,"CHEMBL491571,CHEMBL2103761,CHEMBL1428,CHEMBL479,CHEMBL270190,CHEMBL45816,CHEMBL1008,CHEMBL1491,CHEMBL17157,CHEMBL452076,CHEMBL1734,CHEMBL475534,CHEMBL1726,CHEMBL6966,CHEMBL1648,CHEMBL51149,CHEMBL1909324,CHEMBL104,CHEMBL1484,CHEMBL386630,CHEMBL193","72035,78582,112651,554892,5970,419596,460466,561914,453570,1376031,364520,418414,451341,486789,19569,365248,13494,1249092,435293,407549,1219","CHEMBL666481,CHEMBL3436222,CHEMBL3436051,CHEMBL656260,CHEMBL3430355,CHEMBL3436084,CHEMBL664887,CHEMBL3436119,CHEMBL3430363,CHEMBL3436065,CHEMBL3436142,CHEMBL3611367,CHEMBL3436227,CHEMBL3436145,CHEMBL3436099,CHEMBL3430382,CHEMBL3436109,CHEMBL3436058,CHEMBL3436093,CHEMBL3436110,CHEMBL3436140",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,J Appl Toxicol,J Pharmacol Toxicol Methods","7837222.0,2.2761E7,8474099.0,2.6231163E7,2.5087753E7,2435904.0","10.1016/j.vascn.2014.07.002,10.1021/jm00001a017,10.1021/jm00387a019,10.1002/jat.2784,10.1021/jm00056a003,10.1016/j.bmcl.2015.07.038",169,Q13936,Voltage-gated L-type calcium channel alpha-1C subunit,Homo sapiens,"1750.0,590.0,6309.57,110.0,0.25,3.0,202.0,34.0,1200.0,17.0,2.2,5300.0,1400.0,150.0,1320.0,5011.87,1995.26,250.0,0.4",nM,=,"5.7,5.85,7.77,5.2,5.88,9.6,6.7,6.6,6.82,6.96,6.23,8.52,9.4,5.28,7.47,8.66,5.3,5.92,5.76",false,true,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,gene2phenotype,clingen,chembl,impc,chembl,uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,ot_genetics_portal,chembl,impc,ot_genetics_portal,chembl,chembl"
CHEMBL1942,"CHEMBL21731,CHEMBL47050,CHEMBL1200406,CHEMBL629,CHEMBL279516,CHEMBL954,CHEMBL716,CHEMBL442,CHEMBL726,CHEMBL862,CHEMBL621,CHEMBL762,CHEMBL30008,CHEMBL219916,CHEMBL597,CHEMBL1201356,CHEMBL643,CHEMBL157138,CHEMBL118,CHEMBL534,CHEMBL10316,CHEMBL1016,CHEMBL1201216,CHEMBL1729,CHEMBL301265,CHEMBL415,CHEMBL1076211,CHEMBL1255582,CHEMBL1628227,CHEMBL809,CHEMBL1366,CHEMBL1437,CHEMBL305660,CHEMBL679,CHEMBL926,CHEMBL611,CHEMBL157101,CHEMBL42,CHEMBL91,CHEMBL833,CHEMBL12089,CHEMBL420,CHEMBL537669,CHEMBL289480,CHEMBL1113,CHEMBL654,CHEMBL516,CHEMBL1201353,CHEMBL17860,CHEMBL844,CHEMBL41,CHEMBL54,CHEMBL190461,CHEMBL81,CHEMBL15245,CHEMBL1201203,CHEMBL296419,CHEMBL1902981,CHEMBL564,CHEMBL411,CHEMBL1219,CHEMBL6437,CHEMBL531,CHEMBL479,CHEMBL1626,CHEMBL723,CHEMBL60889,CHEMBL71,CHEMBL728,CHEMBL2,CHEMBL196,CHEMBL633,CHEMBL134,CHEMBL1411979,CHEMBL715,CHEMBL7568,CHEMBL1108,CHEMBL972,CHEMBL1732,CHEMBL900,CHEMBL85,CHEMBL83,CHEMBL493,CHEMBL1172,CHEMBL445,CHEMBL547,CHEMBL104,CHEMBL1112,CHEMBL1419,CHEMBL964","33466,60319,152751,27609,36662,2261,469763,2355,860,2203,835863,27713,15191,37266,88815,675304,557741,611591,34197,155006,675167,20130,308917,573,23093,92984,255904,27368,674357,7065,27072,558566,5970,364745,263558,6784,1202,222203,13928,2262,3859,1243552,66029,16391,66843,27185,1051118,11005,18694,675307,996,36842,20131,6216,549934,42520,191342,60422,27610,97,705400,443348,77779,116848,94571,28976,372912,38764,6968,53616,12494,111060,2223,8917,62817,155045,6914,93995,65605,96021,7714,26401,13494,318390,358192,34234,12957,84505,675154,9459","CHEMBL4260821,CHEMBL641409,CHEMBL4687696,CHEMBL903399,CHEMBL2060408,CHEMBL3225630,CHEMBL1909089,CHEMBL645108,CHEMBL1016577,CHEMBL645106,CHEMBL4406615,CHEMBL644764,CHEMBL4380089,CHEMBL646115,CHEMBL1259386,CHEMBL957655,CHEMBL1960287","15,1","DRUGMATRIX,LITERATURE","Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm","1.0636247E7,3.2804502E7,1.8578476E7,7658428.0,7752182.0,3.2342685E7,1.7257841E7,2.0809632E7,2.2750139E7,1.9243956E7,3.038929E7,2.2341244E7,3.1834797E7","10.1016/s0960-894x(99)00591-0,10.1016/j.bmcl.2006.12.094,10.1039/C2MD00311B,10.1016/j.bmc.2009.01.065,10.1021/acs.jmedchem.0c00424,10.1021/jm00010a001,10.1021/acs.jmedchem.0c00724,10.1016/0960-894X(95)00391-6,10.1016/j.bmc.2012.06.008,10.1021/jm800250z,10.1016/0960-894X(94)85032-1,10.1016/j.bmc.2012.01.035,10.1021/jm1006269,10.1021/jm00018a001,10.1021/acs.jmedchem.9b01465,10.1016/j.bmcl.2018.10.036",216,P18089,Alpha-2b adrenergic receptor,Homo sapiens,"456.0,67.61,793.0,82.8,980.0,1.766,114.0,721.0,3725.0,397.0,2103.0,1.16,618.0,528.0,46.0,26.0,1515.0,3200.0,223.87,24.0,692.0,1469.0,864.0,4.741,19.5,833.0,0.5,139.0,32.0,5340.0,30.0,17.0,2491.0,1000.0,178.0,6.761,34.67,871.0,67.7,142.0,61.66,68.0,12.0,363.0,11.0,581.0,255.0,1606.0,210.0,1688.0,42.66,1642.0,101.0,133.0,0.237,100.0,174.0,1385.0,1354.0,6.166,1754.4,13.0,8239.0,43.0,524.0,5886.0,1.755,274.0,1753.0,29.0,16.0,401.0,526.0,15.0,172.0,324.0,698.0,1091.0,3019.0,7.6,337.3,8.418,3.687,45.8,970.0,865.0",nM,=,"6.34,7.52,6.0,5.5,7.71,7.21,6.49,7.58,5.87,6.28,8.12,7.34,5.27,5.77,7.5,7.0,5.76,6.88,6.08,8.32,6.1,7.08,6.4,6.59,6.47,6.44,6.76,5.08,6.86,5.96,6.14,5.68,9.62,7.62,8.07,8.21,7.77,8.76,7.92,6.94,7.82,7.96,6.85,7.46,6.16,6.24,8.94,8.75,5.52,6.56,6.75,9.3,5.86,5.6,7.89,6.68,5.79,5.43,7.17,7.8,6.01,8.17,5.82,6.06,5.23,8.43,6.21,5.83,6.65,7.54,7.37",false,true,"impc,chembl,impc,orphanet,chemicalProbes,chembl,impc,orphanet,chembl,chembl"
CHEMBL1944495,"CHEMBL325041,CHEMBL270515,CHEMBL451887,CHEMBL3319604,CHEMBL4100295","2240206,520664,441255,1784261,187372","CHEMBL3997510,CHEMBL3371274,CHEMBL4403372,CHEMBL5151697",1,LITERATURE,"ACS Med Chem Lett,J Med Chem,Eur J Med Chem","2.8435528E7,3.1521028E7,3.4228444E7,2.5006746E7","10.1021/acs.jmedchem.1c00604,10.1021/jm500716s,10.1016/j.ejmech.2019.111646,10.1021/acsmedchemlett.6b00496",104445,P28065,Proteasome subunit beta type-9,Homo sapiens,"1.0,69.0,51.0,95.0,2.9",nM,=,"9.0,7.02,7.29,7.16,8.54","false,true","false,true","impc,eva,ot_genetics_portal,gene_burden,chembl,uniprot_variants,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
