target_chembl_id,drugId,target_chembl_id_moa_aggr,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated
CHEMBL1936,CHEMBL1230609,"CHEMBL1974, CHEMBL4128, CHEMBL3717, CHEMBL1936, CHEMBL2095227, CHEMBL2095189",8.17,8.17,8.17,Small molecule,2.0,false,CHEMBL3385129,B,Homo sapiens,Stem cell growth factor receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10721,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000157404,false,true,true,true,false,9,7,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000120156, ENSG00000122025, ENSG00000105976, ENSG00000157404, ENSG00000113721, ENSG00000134853, ENSG00000102755, ENSG00000037280, ENSG00000128052","MONDO_0007254, EFO_0000182, EFO_0005950, MONDO_0008903, EFO_0000616, EFO_0000681, MONDO_0004992"
CHEMBL1947,CHEMBL428647,CHEMBL2095182,6.15,6.15,6.15,Small molecule,4.0,true,CHEMBL1613776,F,Homo sapiens,Thyroid hormone receptor beta-1,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10828,NR,TRUE,TRUE,INHIBITOR,false,ENSG00000151090,false,true,true,true,false,15,156,,,,"impc, ot_genetics_portal, chembl","ENSG00000188229, ENSG00000101162, ENSG00000198033, ENSG00000127824, ENSG00000258947, ENSG00000167552, ENSG00000104833, ENSG00000261456, ENSG00000196230, ENSG00000123416, ENSG00000167553, ENSG00000152086, ENSG00000137267, ENSG00000137285, ENSG00000176014","EFO_0002517, MONDO_0005147, EFO_0008528, EFO_0003869, EFO_1000984, EFO_0000503, EFO_0003859, MONDO_0021043, EFO_1000043, MONDO_0008315, MONDO_0007576, EFO_0004243, EFO_1001931, MONDO_0002158, EFO_0006818, EFO_0002892, MONDO_0008170, EFO_0001075, EFO_1000576, MONDO_0100342, EFO_0006352, MONDO_0011962, EFO_0007535, EFO_0000685, EFO_0006859, MONDO_0018364, EFO_0000574, MONDO_0004658, EFO_0001061, EFO_0000308, MONDO_0001056, EFO_0005952, EFO_0009708, MONDO_0004669, MONDO_0021657, MONDO_0044704, MONDO_0021148, MONDO_0008903, EFO_0000519, EFO_0000514, EFO_0000180, EFO_0004272, EFO_0000294, EFO_1000796, EFO_0000466, MONDO_0005271, EFO_0000537, MONDO_0003751, MONDO_0021251, EFO_1001100, EFO_1000158, EFO_0000702, MONDO_0005411, MONDO_0004192, MONDO_0004992, EFO_0000558, EFO_0005537, EFO_0005567, EFO_1001951, EFO_0006772, EFO_0004224, EFO_1000613, EFO_0001378, EFO_0000199, EFO_0003826, EFO_0002618, EFO_0000182, EFO_0001416, EFO_0000588, MONDO_0001879, MONDO_0002715, EFO_0004149, EFO_1001968, MONDO_0002108, EFO_0000691, EFO_0000616, EFO_0003863, EFO_0000556, MONDO_0001402, MONDO_0002974, MONDO_0002367, EFO_0000305, EFO_0000707, MONDO_0002120, EFO_0000183, EFO_1001331, MONDO_0011719, EFO_0005088, EFO_0003060, EFO_0003050, MONDO_0021355, MONDO_0022394, MONDO_0002691, EFO_0006861, EFO_1000350, EFO_0003875, EFO_0004265, EFO_1001471, EFO_1000581, EFO_0004284, EFO_0005922, EFO_0002617, MONDO_0001528, EFO_0003968, EFO_0005221, EFO_0010282, EFO_0000756, EFO_0000565, EFO_0004281, EFO_0004142, EFO_0000389, EFO_0008524, EFO_1000052, EFO_1001512, EFO_0000228, EFO_0003833, MONDO_0001187, EFO_1000657, EFO_0000764, MONDO_0002601, EFO_0000681, MONDO_0004986, EFO_0000178, MONDO_0044926, EFO_0000313, Orphanet_145, EFO_1000251, EFO_0000432, MONDO_0018944, EFO_0003860, EFO_0000284, EFO_1001465, MONDO_0001325, MONDO_0003060, EFO_0000676, EFO_0002496, EFO_0002938, EFO_0000708, EFO_0000181, EFO_0004230, MONDO_0021117, EFO_1001961, EFO_0000673, EFO_0003843, EFO_0000095, EFO_0003893, MONDO_0007254, MONDO_0002087, EFO_0006318, EFO_0004252, EFO_0003100, EFO_0002916, EFO_0003897, EFO_0000571, EFO_0003868, EFO_0000365"
CHEMBL245,CHEMBL551466,"",9.25,9.25,9.25,Small molecule,4.0,true,CHEMBL4390203,B,Homo sapiens,Muscarinic acetylcholine receptor M3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P20309,GPCR,TRUE,TRUE,,,ENSG00000133019,false,true,true,true,false,1,6,,,,"ot_genetics_portal, chembl",ENSG00000133019,"EFO_0000341, EFO_0000464, EFO_0006505, MONDO_0004979, HP_0006536, EFO_0003768"
CHEMBL1293235,CHEMBL1256818,"",7.15,7.15,7.15,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,,,ENSG00000160789,false,false,true,true,false,2,15,,,,"impc, ot_genetics_portal, cancer_gene_census","ENSG00000183454, ENSG00000147955","HP_0001742, HP_0002315, EFO_0007486, MONDO_0005271, MONDO_0004976, HP_0001945, MONDO_0002009, EFO_0003843, EFO_0000616, HP_0012735, MONDO_0002050, EFO_0007214, MONDO_0005277, MONDO_0005148, EFO_0001663"
CHEMBL2111363,CHEMBL98,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937",7.66,7.66,7.66,Small molecule,4.0,true,CHEMBL3626904,B,Homo sapiens,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,O15379,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000171720,false,true,true,true,false,4,88,,,,"impc, chembl","ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870"
CHEMBL4261,CHEMBL19224,"",5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1614456,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,TRUE,TRUE,,,ENSG00000100644,false,false,true,true,false,,7,,,,cancer_gene_census,"","MONDO_0008315, EFO_0003060, EFO_0010282, EFO_0004234, EFO_0003060, EFO_1001463, EFO_0000284"
CHEMBL1908,CHEMBL157101,CHEMBL1780,6.65,6.65,6.65,Small molecule,4.0,true,CHEMBL860939,B,Homo sapiens,Cytochrome P450 11B1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P15538,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000160882,false,true,true,true,false,0,39,,,,"uniprot_literature, impc, eva, orphanet, chembl, uniprot_variants","","EFO_0009516, MONDO_0005148, MONDO_0005301, EFO_0000540, EFO_0003047, EFO_0007510, MONDO_0001134, EFO_0004234, EFO_1001494, EFO_0000574, EFO_0005952, MONDO_0008315, EFO_1000764, MONDO_0002406, MONDO_0004975, EFO_0000341, EFO_0000756, EFO_1000948, EFO_0000519, EFO_0001663, EFO_0003932, EFO_0007174, EFO_0003882, MONDO_0007254, EFO_0000621, MONDO_0002146, EFO_0000616, MONDO_0004979, EFO_0007512, EFO_0007543, MONDO_0004992, EFO_0003917, EFO_0000095, EFO_0003894, EFO_0000673, EFO_0002614, EFO_0005539, MONDO_0100130, EFO_0006911"
CHEMBL279,CHEMBL1289926,CHEMBL2095227,10.00,10.00,10.0,Small molecule,4.0,true,CHEMBL4271314,B,Homo sapiens,Vascular endothelial growth factor receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35968,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000128052,false,true,true,true,false,3,42,,,,"uniprot_literature, intogen, ot_genetics_portal, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000102755, ENSG00000037280, ENSG00000128052","EFO_0004142, MONDO_0004669, EFO_0000673, EFO_0000198, EFO_0000616, MONDO_0011719, MONDO_0011962, MONDO_0002367, EFO_1001951, EFO_0009708, EFO_0003860, EFO_0003841, EFO_1001465, EFO_0003060, EFO_0000231, EFO_1001968, EFO_0003865, EFO_0004198, EFO_0000681, MONDO_0004992, EFO_0000222, EFO_0002517, EFO_1000131, EFO_0004252, EFO_0000640, EFO_0000313, EFO_0003869, EFO_0000181, EFO_1000796, EFO_0000349, EFO_0000770, EFO_0002890, EFO_0004243, EFO_0007143, EFO_0003891, MONDO_0008315, EFO_0000756, EFO_0000519, MONDO_0016238, MONDO_0001056, EFO_0001065, EFO_0000182"
CHEMBL279,CHEMBL491473,"CHEMBL2095189, CHEMBL1936, CHEMBL2095227",8.57,8.57,8.57,Small molecule,3.0,false,CHEMBL3745584,B,Homo sapiens,Vascular endothelial growth factor receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35968,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000128052,false,true,true,true,false,6,45,,,,"uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000157404, ENSG00000113721, ENSG00000134853, ENSG00000102755, ENSG00000037280, ENSG00000128052","EFO_1000657, MONDO_0008170, MONDO_0008315, MONDO_0004992, EFO_0000616, EFO_1001951, EFO_0000702, EFO_0006861, EFO_0000681, EFO_1001465, EFO_0000222, EFO_0003893, EFO_0003060, MONDO_0002974, EFO_0000770, MONDO_0002974, MONDO_0008903, EFO_0000681, EFO_0000305, EFO_0000673, MONDO_0008903, EFO_1001951, EFO_0003891, EFO_0000196, EFO_0000588, EFO_0000673, EFO_0007143, MONDO_0002158, EFO_0003833, EFO_0000389, MONDO_0011962, EFO_0000519, EFO_0000349, MONDO_0001056, EFO_0003060, EFO_0002892, EFO_0000182, EFO_0002617, MONDO_0007254, EFO_0000095, MONDO_0008315, EFO_0000565, EFO_0000519, EFO_0009709, MONDO_0002087"
CHEMBL4096,CHEMBL1542,"CHEMBL2311221, CHEMBL2311221, CHEMBL2362992, CHEMBL2362992",5.50,5.50,5.5,Small molecule,4.0,true,CHEMBL1613992,F,Homo sapiens,Cellular tumor antigen p53,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P04637,TF,TRUE,TRUE,INHIBITOR,false,ENSG00000141510,false,true,true,true,false,1,37,,,,"impc, eva, intogen, gene_burden, chembl, eva_somatic, cancer_gene_census",ENSG00000128059,"EFO_0000318, EFO_0003818, EFO_0003884, EFO_0000729, MONDO_0007915, EFO_0005761, EFO_0004826, EFO_0000545, EFO_0000384, HP_0001873, EFO_0005297, MONDO_0011382, EFO_0000685, EFO_1001857, EFO_0004719, EFO_0000182, EFO_0007208, EFO_0004274, EFO_0004244, EFO_0009448, MONDO_0019249, EFO_0006803, EFO_0005676, EFO_0004256, EFO_0003767, EFO_0007187, EFO_1000784, EFO_0001423, EFO_0004991, HP_0000964, EFO_0000222, EFO_1000749, EFO_0000768, EFO_0000540, EFO_0004194, EFO_0005531, EFO_0000198"
CHEMBL1293224,CHEMBL12856,CHEMBL241,5.05,5.05,5.05,Small molecule,4.0,true,CHEMBL1614284,F,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,TRUE,TRUE,INHIBITOR,false,ENSG00000186868,false,false,true,true,false,1,1,,,,"impc, ot_genetics_portal",ENSG00000172572,EFO_0000319
CHEMBL4625,CHEMBL3137309,CHEMBL4860,7.32,7.32,7.32,Small molecule,4.0,true,CHEMBL4052851,B,Homo sapiens,Apoptosis regulator Bcl-X,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q07817,None,TRUE,TRUE,INHIBITOR,false,ENSG00000171552,false,true,true,true,false,1,38,,,,"impc, chembl",ENSG00000171791,"MONDO_0001023, EFO_0000616, EFO_0000574, EFO_1000560, MONDO_0007254, EFO_0003032, EFO_0002913, EFO_0005952, EFO_0004251, EFO_0000096, EFO_0000339, EFO_0000702, EFO_0000209, MONDO_0004992, EFO_0000196, MONDO_0044881, EFO_0000403, EFO_0009441, EFO_0004289, EFO_0000309, EFO_0000220, MONDO_0019438, MONDO_0044917, EFO_0000565, EFO_0003086, EFO_0000094, EFO_0003869, MONDO_0000870, MONDO_0000873, EFO_0000095, EFO_0000222, MONDO_0018906, EFO_0003060, EFO_1001469, MONDO_0019460, EFO_0001378, EFO_1000131, EFO_0000198"
CHEMBL1913,CHEMBL941,"CHEMBL1862, CHEMBL1936, CHEMBL1913, CHEMBL2096618",7.85,7.85,7.85,Small molecule,4.0,true,CHEMBL1051304,B,Homo sapiens,Platelet-derived growth factor receptor beta,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P09619,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000113721,false,true,true,true,true,4,122,,,,"uniprot_literature, impc, eva, orphanet, intogen, chemicalProbes, chembl, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000186716, ENSG00000113721, ENSG00000157404","EFO_0004288, EFO_0006861, MONDO_0002108, EFO_0000717, EFO_0000756, EFO_0000760, EFO_1001361, MONDO_0005575, EFO_0003032, EFO_0001361, MONDO_0011934, EFO_0000756, MONDO_0004979, MONDO_0004643, EFO_0000685, MONDO_0008978, EFO_0004198, EFO_0000717, EFO_0000220, MONDO_0005301, MONDO_0018975, MONDO_0005147, EFO_1001465, MONDO_0002108, EFO_0000702, EFO_0002429, HP_0001880, MONDO_0013730, EFO_0000588, EFO_0009907, EFO_1000729, EFO_0002617, MONDO_0021063, MONDO_0005149, MONDO_0011962, MONDO_0009937, EFO_0000691, MONDO_0008170, EFO_1000657, EFO_1000895, MONDO_0008903, MONDO_0007254, EFO_0000641, EFO_0002618, MONDO_0018364, MONDO_0002715, EFO_0000313, EFO_0009907, EFO_0000209, MONDO_0007254, EFO_1000613, MONDO_0001056, EFO_1001471, MONDO_0018076, MONDO_0008903, EFO_0000389, EFO_0000333, EFO_0000768, EFO_0003060, EFO_0002618, EFO_0000616, EFO_0004683, EFO_0001361, MONDO_0000870, EFO_0006859, EFO_0000519, EFO_0000497, EFO_0000094, EFO_0005952, EFO_0001422, EFO_0000616, MONDO_0011382, MONDO_0011719, EFO_0007444, MONDO_0008315, EFO_0002087, MONDO_0004992, MONDO_0002367, MONDO_0002087, EFO_1000158, EFO_1001951, MONDO_0013730, EFO_0000519, MONDO_0000873, MONDO_0044881, MONDO_0005149, MONDO_0011719, MONDO_0011705, EFO_0000339, MONDO_0002158, EFO_0000503, EFO_1001467, EFO_0000712, EFO_1001814, MONDO_0004992, EFO_1001467, EFO_0000673, EFO_0000658, EFO_1000576, EFO_1001993, EFO_0000691, EFO_0002430, EFO_0000365, EFO_0000222, EFO_0004610, EFO_0001376, EFO_0003956, MONDO_0044917, EFO_0002428, MONDO_0100096, EFO_0000565, EFO_0005952, EFO_1001919, EFO_0004289, EFO_0000220, EFO_0000339, EFO_0000349, MONDO_0000873, EFO_0000565, EFO_0000574, EFO_0003897, EFO_0000222"
CHEMBL1293224,CHEMBL193,CHEMBL2095229,"5.40, 5.10",5.40,5.1,Small molecule,4.0,true,CHEMBL1614421,B,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,TRUE,TRUE,BLOCKER,false,ENSG00000186868,false,false,true,true,false,4,18,,,,"impc, ot_genetics_portal","ENSG00000151067, ENSG00000081248, ENSG00000157388, ENSG00000102001","MONDO_0018479, HP_0000093, EFO_1001145, EFO_0000401, EFO_0003917, EFO_1001375, EFO_0003890, EFO_0004263, EFO_0009660, EFO_0007442, HP_0012390, MONDO_0005149, EFO_0000668, EFO_0003884, EFO_0004225, EFO_0000319, EFO_0000537, EFO_0004253"
CHEMBL206,CHEMBL489,"CHEMBL4245, CHEMBL2093866","8.00, 7.16",8.00,7.16,Small molecule,3.0,false,CHEMBL3736957,B,Homo sapiens,Estrogen receptor alpha,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P03372,NR,TRUE,TRUE,ANTAGONIST,false,ENSG00000091831,false,true,true,true,false,3,3,,,,"impc, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census","ENSG00000196482, ENSG00000140009, ENSG00000091831","MONDO_0007254, EFO_0000432, EFO_1001366"
CHEMBL5444,CHEMBL107,CHEMBL2095182,5.34,5.34,5.34,Small molecule,4.0,true,CHEMBL4259781,B,Homo sapiens,Tubulin beta-5 chain,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P07437,None,TRUE,TRUE,INHIBITOR,false,ENSG00000196230,false,true,true,true,false,15,38,,,,"ot_genetics_portal, chembl","ENSG00000188229, ENSG00000101162, ENSG00000198033, ENSG00000127824, ENSG00000258947, ENSG00000167552, ENSG00000104833, ENSG00000261456, ENSG00000196230, ENSG00000123416, ENSG00000167553, ENSG00000152086, ENSG00000137267, ENSG00000137285, ENSG00000176014","EFO_0004274, EFO_0007541, EFO_0003144, EFO_0004220, EFO_0000401, EFO_0003818, EFO_0000537, EFO_0000551, EFO_0008586, EFO_0005672, MONDO_0004976, EFO_0001645, EFO_0003780, EFO_0000694, EFO_0001422, EFO_0003777, EFO_1001486, EFO_0005221, EFO_0006803, MONDO_0100096, EFO_0007224, MONDO_0004979, EFO_0003884, MONDO_0018088, EFO_0008585, EFO_0007427, EFO_0003863, EFO_0003938, EFO_0004264, EFO_0003914, EFO_0000612, EFO_1001404, EFO_0000616, EFO_1001129, EFO_0004269, EFO_0000275, MONDO_0008315, MONDO_0005178"
CHEMBL232,CHEMBL597,CHEMBL2095203,7.32,7.32,7.32,Small molecule,4.0,true,CHEMBL884794,B,Homo sapiens,Alpha-1b adrenergic receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35368,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000170214,false,true,true,true,false,6,8,,,,"impc, chembl","ENSG00000120907, ENSG00000150594, ENSG00000184160, ENSG00000171873, ENSG00000170214, ENSG00000274286","MONDO_0008315, EFO_0000239, EFO_0000319, EFO_0001073, HP_0001943, MONDO_0001330, HP_0011499, EFO_0000319"
CHEMBL3251,CHEMBL22,"CHEMBL2364669, CHEMBL2364669, CHEMBL2364669",6.60,6.60,6.6,Small molecule,4.0,true,CHEMBL1613823,F,Homo sapiens,Nuclear factor NF-kappa-B p105 subunit,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P19838,TF,TRUE,TRUE,INHIBITOR,false,ENSG00000109320,false,false,true,true,false,0,34,,,,"impc, ot_genetics_portal","","EFO_0003103, EFO_0003833, EFO_0005681, EFO_0003033, HP_0100806, EFO_0001068, EFO_0000274, EFO_0007448, EFO_0003106, EFO_0000768, EFO_0005297, HP_0000964, EFO_0004992, EFO_0007399, MONDO_0018076, EFO_0003102, EFO_1002025, EFO_0003030, EFO_1001141, EFO_0000616, MONDO_0005147, MONDO_0018998, EFO_0000544, EFO_0000341, EFO_0000094, EFO_1001365, EFO_0002499, EFO_0000519, EFO_0003086, MONDO_0009061, EFO_0000764, EFO_1000690, EFO_0004272, EFO_0000771"
CHEMBL1824,CHEMBL3545154,CHEMBL2363049,8.28,8.28,8.28,Small molecule,3.0,false,CHEMBL4271185,B,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04626,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000141736,false,true,true,true,false,4,8,,,,"impc, eva, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000141736, ENSG00000146648, ENSG00000178568, ENSG00000065361","EFO_0000616, MONDO_0001056, EFO_0004284, EFO_0005922, MONDO_0007254, EFO_0003060, EFO_0000571, MONDO_0004992"
CHEMBL2007625,CHEMBL4279047,CHEMBL4523659,"10.40, 10.40, 10.40",10.40,10.4,Small molecule,3.0,false,CHEMBL4309378,B,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O75874,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000138413,false,true,true,true,false,2,2,,,,"uniprot_literature, intogen, chembl, eva_somatic, cancer_gene_census","ENSG00000138413, ENSG00000182054","EFO_0000272, EFO_0000326"
CHEMBL224,CHEMBL85,"CHEMBL225, CHEMBL217, CHEMBL224","9.30, 9.00, 9.30, 9.09, 9.41",9.41,9.3,Small molecule,4.0,true,CHEMBL3222871,B,Homo sapiens,Serotonin 2a (5-HT2a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28223,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000102468,false,true,true,true,false,3,32,,,,"impc, chembl","ENSG00000102468, ENSG00000147246, ENSG00000149295","EFO_0004895, EFO_0003852, MONDO_0002050, EFO_0003758, EFO_0002610, EFO_0003757, EFO_0003015, HP_0001249, MONDO_0002009, EFO_0009963, HP_0010865, EFO_0003761, EFO_0003756, MONDO_0004985, EFO_0004701, EFO_0005411, EFO_0005230, EFO_0004718, EFO_0001358, MONDO_0007739, MONDO_0005090, Orphanet_79292, EFO_0004242, MONDO_0004975, EFO_0005407, EFO_1000904, EFO_0003890, EFO_0004216, MONDO_0001087, EFO_0010642, MONDO_0010726, EFO_0005611"
CHEMBL1293224,CHEMBL1200946,CHEMBL1871,5.30,5.30,5.3,Small molecule,4.0,true,CHEMBL1614421,B,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,TRUE,TRUE,AGONIST,false,ENSG00000186868,false,true,true,true,false,1,4,,,,"uniprot_literature, impc, eva, ot_genetics_portal, chembl, uniprot_variants",ENSG00000169083,"EFO_0003964, EFO_0003966, EFO_0008572, EFO_0007312"
CHEMBL1906,CHEMBL1336,"CHEMBL2041, CHEMBL1936, CHEMBL1913, CHEMBL1906, CHEMBL1974, CHEMBL5145, CHEMBL2095227",8.22,8.22,8.22,Small molecule,4.0,true,CHEMBL3387486,B,Homo sapiens,Serine/threonine-protein kinase RAF,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04049,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000132155,false,true,true,true,false,9,143,,,,"impc, intogen, chembl, eva_somatic, cancer_gene_census","ENSG00000157764, ENSG00000122025, ENSG00000132155, ENSG00000113721, ENSG00000165731, ENSG00000102755, ENSG00000037280, ENSG00000128052, ENSG00000157404","MONDO_0004192, EFO_0000691, EFO_0000673, EFO_0001061, EFO_0000198, EFO_1001968, EFO_0000756, MONDO_0018531, EFO_0000641, EFO_0004212, MONDO_0008170, EFO_0000365, MONDO_0008903, EFO_0000182, EFO_0008524, EFO_0000756, MONDO_0008170, EFO_0000182, EFO_0000691, EFO_0003060, EFO_0001361, EFO_1001968, EFO_1001465, EFO_0000574, EFO_0003833, MONDO_0000831, EFO_1000657, MONDO_0004992, MONDO_0002108, EFO_0002499, EFO_0000588, EFO_1001469, EFO_0000501, EFO_0000313, EFO_1000796, EFO_0000702, MONDO_0002691, EFO_1001052, MONDO_0044937, EFO_0003891, EFO_0000666, EFO_0000095, EFO_0001378, EFO_0000224, EFO_0000196, MONDO_0008315, EFO_0002618, EFO_0003833, EFO_0000519, EFO_0002499, EFO_0000640, EFO_0000565, EFO_0000221, MONDO_0007576, MONDO_0011719, EFO_0009907, EFO_0000558, EFO_1001465, EFO_0000621, EFO_0000702, EFO_1000158, EFO_0000095, MONDO_0001187, EFO_1001901, MONDO_0002087, EFO_1001346, EFO_0000222, EFO_1000657, EFO_0000501, EFO_0003865, EFO_0003893, MONDO_0015277, MONDO_0001187, EFO_0000403, EFO_0003841, MONDO_0002691, EFO_0000335, EFO_0000637, MONDO_0011719, EFO_0000349, EFO_0006352, EFO_0006861, EFO_0002501, EFO_0000389, MONDO_0007254, MONDO_0002367, EFO_0004142, MONDO_0004992, EFO_0002918, EFO_0000224, EFO_0007535, EFO_1000292, MONDO_0008315, EFO_0000220, EFO_0000228, EFO_0000222, MONDO_0008903, EFO_0000616, EFO_0002618, EFO_0000616, EFO_0002618, MONDO_0001056, EFO_1000613, EFO_0003860, MONDO_0021063, EFO_0005221, EFO_0002938, EFO_0000182, EFO_0000707, MONDO_0044926, EFO_0000673, MONDO_0001056, EFO_0000339, MONDO_0004986, EFO_0000641, EFO_0003060, EFO_0004284, EFO_0001421, MONDO_0007254, EFO_0002501, MONDO_0002108, EFO_0000222, EFO_0000681, EFO_1001951, MONDO_0002108, EFO_0000519, EFO_0000588, MONDO_0002367, EFO_0003086, EFO_0003060, EFO_0002892, EFO_0004252, EFO_0000616, EFO_0000681, EFO_0005088, EFO_0000637, EFO_0001378, EFO_0003871, EFO_0002892, EFO_0004252, EFO_0003032, EFO_0000220, MONDO_0002158"
CHEMBL3869,CHEMBL75094,"",9.52,9.52,9.52,Small molecule,3.0,false,CHEMBL827103,B,Homo sapiens,Matrix metalloproteinase 14,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P50281,Enzyme,TRUE,TRUE,,,ENSG00000157227,false,true,true,true,false,,3,,,,"ot_genetics_portal, chembl","","MONDO_0008315, MONDO_0008903, EFO_1000158"
